epoch,step,train_loss,val_loss
0,49,0.8702657222747803,
0,99,1.4512516260147095,
0,149,0.849176824092865,
0,199,1.1578222513198853,
0,249,1.575373649597168,
0,299,1.6592823266983032,
0,349,1.2896853685379028,
0,399,1.206667423248291,
0,449,0.8970766067504883,
0,499,1.587878942489624,
0,549,1.0255318880081177,
0,599,1.1311311721801758,
0,649,1.5889865159988403,
0,699,1.0026979446411133,
0,749,2.077629566192627,
0,799,1.5336111783981323,
0,849,1.824823021888733,
0,899,1.6140763759613037,
0,949,1.2662010192871094,
0,999,1.1613720655441284,
0,1049,1.0083861351013184,
0,1099,1.2150630950927734,
0,1149,1.4301979541778564,
0,1199,1.765578269958496,
0,1249,1.2710307836532593,
0,1299,0.9698983430862427,
0,1349,1.1808868646621704,
0,1399,1.031989336013794,
0,1449,1.3585536479949951,
0,1499,1.5923911333084106,
0,1549,1.565847396850586,
0,1599,1.5265270471572876,
0,1649,1.1989268064498901,
0,1699,1.1936367750167847,
0,1749,1.474347472190857,
0,1799,1.1807535886764526,
0,1849,1.0682369470596313,
0,1899,1.5422945022583008,
0,1949,1.5679283142089844,
0,1999,1.3029183149337769,
0,2049,1.0774606466293335,
0,2099,1.2587788105010986,
0,2149,0.9665522575378418,
0,2199,1.3838199377059937,
0,2249,0.8923523426055908,
0,2299,1.409993290901184,
0,2349,1.2496519088745117,
0,2399,0.6927944421768188,
0,2449,1.3529417514801025,
0,2499,1.552088737487793,
0,2549,1.0814697742462158,
0,2599,2.0937142372131348,
0,2649,1.809374451637268,
0,2699,1.186132788658142,
0,2749,1.1691374778747559,
0,2799,1.2478407621383667,
0,2849,1.5406450033187866,
0,2899,1.0934773683547974,
0,2949,1.607519268989563,
0,2999,0.8295282125473022,
0,3049,1.0731927156448364,
0,3099,1.1778227090835571,
0,3149,1.178666591644287,
0,3199,1.5894954204559326,
0,3249,1.910072684288025,
0,3299,1.0961674451828003,
0,3349,1.073284387588501,
0,3399,1.1166309118270874,
0,3449,0.9177345633506775,
0,3499,0.834193229675293,
0,3549,1.2330106496810913,
0,3599,1.4671021699905396,
0,3649,1.6060727834701538,
0,3699,1.2773208618164062,
0,3749,0.9690207242965698,
0,3799,0.7128018736839294,
0,3849,1.0939114093780518,
0,3899,0.785839855670929,
0,3949,1.4261364936828613,
0,3999,0.8062392473220825,
0,4049,1.487912893295288,
0,4099,0.9766858220100403,
0,4149,1.48613440990448,
0,4199,1.0206260681152344,
0,4249,1.3375442028045654,
0,4299,1.271300196647644,
0,4349,1.2442607879638672,
0,4399,1.5812221765518188,
0,4449,1.5236375331878662,
0,4499,1.3004977703094482,
0,4549,1.1916148662567139,
0,4599,0.7865239381790161,
0,4649,1.3110294342041016,
0,4699,2.1106181144714355,
0,4749,2.017310619354248,
0,4799,2.2632126808166504,
0,4849,0.6661198139190674,
0,4899,1.4254987239837646,
0,4949,1.4179165363311768,
0,4999,0.7806486487388611,
0,5049,1.144330620765686,
0,5099,0.6545929908752441,
0,5149,1.2671033143997192,
0,5199,1.1323821544647217,
0,5249,0.9290273785591125,
0,5299,1.344528317451477,
0,5349,1.880989909172058,
0,5399,1.01823091506958,
0,5449,2.236004114151001,
0,5499,0.8991486430168152,
0,5549,1.2555032968521118,
0,5599,1.7559462785720825,
0,5649,1.152291178703308,
0,5699,1.173606276512146,
0,5749,1.390445590019226,
0,5799,1.2202624082565308,
0,5849,1.8959031105041504,
0,5899,1.4157934188842773,
0,5949,1.1856309175491333,
0,5999,1.8293529748916626,
0,6049,1.0800518989562988,
0,6099,1.6083004474639893,
0,6149,1.9350309371948242,
0,6199,1.4008361101150513,
0,6249,2.5553364753723145,
0,6299,1.5948426723480225,
0,6349,1.178199291229248,
0,6399,1.271087408065796,
0,6449,1.818287968635559,
0,6499,0.9620550274848938,
0,6549,1.7611205577850342,
0,6599,1.123170018196106,
0,6649,0.7522202730178833,
0,6699,1.629351019859314,
0,6749,1.1900657415390015,
0,6799,1.3283097743988037,
0,6849,1.0169044733047485,
0,6899,1.085375428199768,
0,6949,1.2854968309402466,
0,6999,1.5787066221237183,
0,7049,0.8851047158241272,
0,7099,1.2412147521972656,
0,7149,1.084959864616394,
0,7199,1.3907238245010376,
0,7249,0.4145052134990692,
0,7299,1.3590999841690063,
0,7349,1.5627800226211548,
0,7399,0.6080098152160645,
0,7449,1.0417675971984863,
0,7499,0.8663721680641174,
0,7549,0.5266596078872681,
0,7599,0.9315834641456604,
0,7649,1.416390299797058,
0,7699,1.1605556011199951,
0,7749,0.7773109674453735,
0,7799,0.776097297668457,
0,7849,1.5977821350097656,
0,7899,2.2043535709381104,
0,7949,1.0807945728302002,
0,7999,1.4453617334365845,
0,8049,1.4479155540466309,
0,8099,0.9962357878684998,
0,8149,0.7654149532318115,
0,8199,1.4593710899353027,
0,8249,1.2223631143569946,
0,8299,1.7523918151855469,
0,8349,1.3477307558059692,
0,8399,1.3287278413772583,
0,8449,1.064326524734497,
0,8499,1.2246012687683105,
0,8549,1.7741631269454956,
0,8599,1.028545618057251,
0,8649,1.699904203414917,
0,8699,1.3306801319122314,
0,8749,0.8012949824333191,
0,8799,1.0758165121078491,
0,8849,1.1609392166137695,
0,8899,1.0154591798782349,
0,8949,1.3337136507034302,
0,8999,1.20548677444458,
0,9049,1.3584309816360474,
0,9099,0.5982522964477539,
0,9149,1.6681674718856812,
0,9199,1.303434133529663,
0,9249,0.8152903914451599,
0,9299,0.7718842029571533,
0,9349,0.8136986494064331,
0,9399,1.2565029859542847,
0,9449,1.9867024421691895,
0,9499,1.3952916860580444,
0,9549,1.2778167724609375,
0,9599,1.8400356769561768,
0,9649,1.1024699211120605,
0,9699,1.4492884874343872,
0,9749,1.4235469102859497,
0,9799,1.639689326286316,
0,9849,1.057827115058899,
0,9899,1.0355432033538818,
0,9949,1.5472402572631836,
0,9999,1.0366594791412354,
0,10049,1.7069441080093384,
0,10099,1.3038427829742432,
0,10149,1.7247939109802246,
0,10199,0.7969978451728821,
0,10249,0.8834604620933533,
0,10299,1.8160605430603027,
0,10349,1.7434542179107666,
0,10399,1.3678052425384521,
0,10449,0.6419548988342285,
0,10499,0.8706141114234924,
0,10549,1.313697338104248,
0,10599,1.0285390615463257,
0,10649,1.5938085317611694,
0,10699,1.2744697332382202,
0,10749,1.2300336360931396,
0,10799,1.4876807928085327,
0,10849,1.0477858781814575,
0,10899,1.1025902032852173,
0,10949,1.4762364625930786,
0,10999,1.587453007698059,
0,11049,0.5532435178756714,
0,11099,1.4628958702087402,
0,11149,1.5544359683990479,
0,11199,0.6787410974502563,
0,11249,1.5629491806030273,
0,11299,1.8175861835479736,
0,11349,1.3749128580093384,
0,11399,1.2551668882369995,
0,11449,1.4131338596343994,
0,11499,1.4515681266784668,
0,11549,1.309106707572937,
0,11599,0.9120451807975769,
0,11649,1.3482555150985718,
0,11699,1.1122087240219116,
0,11749,1.2603263854980469,
0,11799,1.4295843839645386,
0,11849,1.0757896900177002,
0,11899,1.2587549686431885,
0,11949,1.1233925819396973,
0,11999,0.6432421207427979,
0,12049,1.0296865701675415,
0,12099,0.9081199765205383,
0,12149,0.9774667620658875,
0,12199,1.1550865173339844,
0,12249,1.037436842918396,
0,12299,2.401190996170044,
0,12349,0.9024436473846436,
0,12399,0.890009880065918,
0,12449,1.3017860651016235,
0,12463,,1.3229137659072876
1,12499,0.8719321489334106,
1,12549,1.3383402824401855,
1,12599,0.5501711964607239,
1,12649,1.0222477912902832,
1,12699,1.2083337306976318,
1,12749,1.012169361114502,
1,12799,0.7573832869529724,
1,12849,1.419089913368225,
1,12899,0.6916143894195557,
1,12949,0.743137001991272,
1,12999,0.7104547619819641,
1,13049,0.7077476382255554,
1,13099,0.80848228931427,
1,13149,0.6796669960021973,
1,13199,0.7199832201004028,
1,13249,0.7605094313621521,
1,13299,0.8650186061859131,
1,13349,0.9145506620407104,
1,13399,0.9658782482147217,
1,13449,0.8431375622749329,
1,13499,1.3951537609100342,
1,13549,0.74900883436203,
1,13599,0.9076381325721741,
1,13649,1.0161726474761963,
1,13699,0.814171552658081,
1,13749,0.9156842827796936,
1,13799,0.5901340246200562,
1,13849,0.7194815874099731,
1,13899,1.016562819480896,
1,13949,0.8882690072059631,
1,13999,0.7384268045425415,
1,14049,1.0027819871902466,
1,14099,1.1594765186309814,
1,14149,0.5888091325759888,
1,14199,0.9207656383514404,
1,14249,1.0357540845870972,
1,14299,0.6122117042541504,
1,14349,0.7739247679710388,
1,14399,0.7086774110794067,
1,14449,0.6256551742553711,
1,14499,0.6311923265457153,
1,14549,0.6969847083091736,
1,14599,1.3743598461151123,
1,14649,0.7736755609512329,
1,14699,0.9032330513000488,
1,14749,1.0920394659042358,
1,14799,0.7135041356086731,
1,14849,0.7206851243972778,
1,14899,0.6830212473869324,
1,14949,0.8933155536651611,
1,14999,0.7506042718887329,
1,15049,0.49699628353118896,
1,15099,0.8589253425598145,
1,15149,0.4604170620441437,
1,15199,0.8358347415924072,
1,15249,0.4744531810283661,
1,15299,1.4744006395339966,
1,15349,0.6892995238304138,
1,15399,0.47815704345703125,
1,15449,0.7338846325874329,
1,15499,0.7641549706459045,
1,15549,0.735283613204956,
1,15599,0.7724160552024841,
1,15649,0.734725832939148,
1,15699,0.8830499649047852,
1,15749,0.6814246773719788,
1,15799,0.8642359375953674,
1,15849,0.5228040218353271,
1,15899,1.1224257946014404,
1,15949,1.0958044528961182,
1,15999,0.9695165157318115,
1,16049,0.6341177225112915,
1,16099,1.0524863004684448,
1,16149,1.0221521854400635,
1,16199,0.7859529256820679,
1,16249,0.7759560346603394,
1,16299,0.8550715446472168,
1,16349,0.6807380318641663,
1,16399,0.6070151925086975,
1,16449,0.7759652137756348,
1,16499,0.7707153558731079,
1,16549,1.0189396142959595,
1,16599,0.5260337591171265,
1,16649,0.34375303983688354,
1,16699,0.876253604888916,
1,16749,0.6644296646118164,
1,16799,1.0711718797683716,
1,16849,1.1183531284332275,
1,16899,0.8504428267478943,
1,16949,0.6734177470207214,
1,16999,0.624045729637146,
1,17049,0.7346671223640442,
1,17099,1.146071434020996,
1,17149,1.00961434841156,
1,17199,1.3002665042877197,
1,17249,0.3009408116340637,
1,17299,0.7580044269561768,
1,17349,1.0902823209762573,
1,17399,0.7012223601341248,
1,17449,1.130523920059204,
1,17499,0.6306138038635254,
1,17549,0.880448579788208,
1,17599,1.2512964010238647,
1,17649,0.5653778314590454,
1,17699,0.7674640417098999,
1,17749,0.7905601263046265,
1,17799,0.8853508830070496,
1,17849,0.31669750809669495,
1,17899,0.33774861693382263,
1,17949,0.3950243294239044,
1,17999,1.0651462078094482,
1,18049,0.42528656125068665,
1,18099,0.6786410212516785,
1,18149,0.9620814323425293,
1,18199,0.7716872096061707,
1,18249,0.8376570343971252,
1,18299,0.707711935043335,
1,18349,1.0031318664550781,
1,18399,0.83338463306427,
1,18449,0.5200227499008179,
1,18499,0.6997033357620239,
1,18549,0.6979840993881226,
1,18599,0.47067275643348694,
1,18649,0.8217920064926147,
1,18699,0.5785431861877441,
1,18749,1.0014839172363281,
1,18799,0.566473662853241,
1,18849,0.9670673608779907,
1,18899,0.5480817556381226,
1,18949,0.534942090511322,
1,18999,1.0940239429473877,
1,19049,0.7116313576698303,
1,19099,0.8307740092277527,
1,19149,0.6539357304573059,
1,19199,1.0891362428665161,
1,19249,0.7650754451751709,
1,19299,0.6282284259796143,
1,19349,0.5412808656692505,
1,19399,0.4484824538230896,
1,19449,0.7744573354721069,
1,19499,0.7718691229820251,
1,19549,1.3872464895248413,
1,19599,1.3559199571609497,
1,19649,1.0258502960205078,
1,19699,0.7944955229759216,
1,19749,0.782076358795166,
1,19799,0.6052625775337219,
1,19849,0.22187456488609314,
1,19899,1.349084496498108,
1,19949,0.43315473198890686,
1,19999,0.950007438659668,
1,20049,0.8906846642494202,
1,20099,0.9310183525085449,
1,20149,0.7090632319450378,
1,20199,0.6334044337272644,
1,20249,0.9676418900489807,
1,20299,0.7864986062049866,
1,20349,0.4839620888233185,
1,20399,0.7872055172920227,
1,20449,0.6320995092391968,
1,20499,1.223385214805603,
1,20549,0.5677121877670288,
1,20599,0.9062854647636414,
1,20649,0.7181845903396606,
1,20699,0.525496244430542,
1,20749,0.8028036952018738,
1,20799,1.0474636554718018,
1,20849,1.2345298528671265,
1,20899,0.3645687699317932,
1,20949,1.0697509050369263,
1,20999,1.3912433385849,
1,21049,0.9075980186462402,
1,21099,0.46659043431282043,
1,21149,0.39360031485557556,
1,21199,0.9868773221969604,
1,21249,0.6947849988937378,
1,21299,0.5468123555183411,
1,21349,0.4342603087425232,
1,21399,0.6392120718955994,
1,21449,0.9701473712921143,
1,21499,0.5793432593345642,
1,21549,1.1299784183502197,
1,21599,0.41896912455558777,
1,21649,0.8073724508285522,
1,21699,0.7074180245399475,
1,21749,0.7945218682289124,
1,21799,0.3077791631221771,
1,21849,0.9032016396522522,
1,21899,0.8516218662261963,
1,21949,0.5532792806625366,
1,21999,0.708275318145752,
1,22049,0.8916098475456238,
1,22099,0.7102909684181213,
1,22149,0.6422181725502014,
1,22199,1.0698471069335938,
1,22249,0.8218660950660706,
1,22299,0.547544002532959,
1,22349,0.5650319457054138,
1,22399,0.5180012583732605,
1,22449,0.6611355543136597,
1,22499,1.1193211078643799,
1,22549,1.0321457386016846,
1,22599,1.1022123098373413,
1,22649,0.6378412842750549,
1,22699,0.9937767386436462,
1,22749,0.9037805795669556,
1,22799,0.8982117176055908,
1,22849,0.9418138265609741,
1,22899,0.41580426692962646,
1,22949,1.0153961181640625,
1,22999,0.8334431052207947,
1,23049,1.0498241186141968,
1,23099,0.5757468342781067,
1,23149,0.8009775876998901,
1,23199,1.2181658744812012,
1,23249,0.9245521426200867,
1,23299,0.6704770922660828,
1,23349,0.8623930215835571,
1,23399,0.9296673536300659,
1,23449,0.607354998588562,
1,23499,0.7670191526412964,
1,23549,0.476771742105484,
1,23599,0.5111694931983948,
1,23649,1.1157368421554565,
1,23699,0.7579765915870667,
1,23749,0.5842751860618591,
1,23799,0.6568009853363037,
1,23849,0.6069320440292358,
1,23899,0.8457030057907104,
1,23949,0.9014161825180054,
1,23999,0.818831741809845,
1,24049,0.4954128563404083,
1,24099,0.7333681583404541,
1,24149,0.4206509292125702,
1,24199,0.5400094389915466,
1,24249,0.9283502697944641,
1,24299,0.6245695948600769,
1,24349,0.6795474886894226,
1,24399,0.6587628126144409,
1,24449,1.292858362197876,
1,24499,0.841587483882904,
1,24549,0.7797080278396606,
1,24599,0.7621967196464539,
1,24649,0.47465357184410095,
1,24699,0.8048619031906128,
1,24749,0.4066086411476135,
1,24799,1.0196669101715088,
1,24849,0.6788769960403442,
1,24899,0.6782112717628479,
1,24927,,1.4497199058532715
2,24949,0.7470223307609558,
2,24999,0.4165214002132416,
2,25049,0.7342545390129089,
2,25099,0.4956013560295105,
2,25149,0.5764070153236389,
2,25199,0.6085682511329651,
2,25249,0.9110175371170044,
2,25299,0.3231258690357208,
2,25349,0.40572232007980347,
2,25399,0.6981473565101624,
2,25449,0.19486822187900543,
2,25499,0.7684226632118225,
2,25549,0.5560413599014282,
2,25599,0.6910616159439087,
2,25649,0.747368335723877,
2,25699,0.6554341912269592,
2,25749,0.5417835712432861,
2,25799,0.6923872828483582,
2,25849,0.3189510405063629,
2,25899,0.3469659090042114,
2,25949,0.5524444580078125,
2,25999,0.6174796223640442,
2,26049,0.9936078786849976,
2,26099,0.42881882190704346,
2,26149,0.5489352345466614,
2,26199,0.8223134279251099,
2,26249,0.5115733742713928,
2,26299,0.454454243183136,
2,26349,0.8310101628303528,
2,26399,0.6894781589508057,
2,26449,0.20409592986106873,
2,26499,0.5144996643066406,
2,26549,0.4319251477718353,
2,26599,0.3825802803039551,
2,26649,1.259299874305725,
2,26699,0.7500931024551392,
2,26749,0.35944634675979614,
2,26799,0.4763832688331604,
2,26849,0.8434434533119202,
2,26899,0.6809372305870056,
2,26949,0.5595143437385559,
2,26999,0.6569421887397766,
2,27049,0.5595777630805969,
2,27099,0.9985700845718384,
2,27149,0.7719975113868713,
2,27199,0.6610825061798096,
2,27249,0.6796356439590454,
2,27299,0.4824922978878021,
2,27349,0.6210605502128601,
2,27399,0.517276406288147,
2,27449,0.4849693179130554,
2,27499,0.3324791193008423,
2,27549,0.21228481829166412,
2,27599,0.6589158177375793,
2,27649,0.6203568577766418,
2,27699,0.8441322445869446,
2,27749,0.4069485068321228,
2,27799,0.8050941824913025,
2,27849,0.23849815130233765,
2,27899,0.31759288907051086,
2,27949,0.4533023238182068,
2,27999,0.46053752303123474,
2,28049,0.37442728877067566,
2,28099,0.550534725189209,
2,28149,0.5284411907196045,
2,28199,0.582770586013794,
2,28249,0.6062894463539124,
2,28299,0.43394961953163147,
2,28349,1.026409387588501,
2,28399,0.7458003759384155,
2,28449,0.3528486490249634,
2,28499,0.8650657534599304,
2,28549,0.5641518831253052,
2,28599,0.43824532628059387,
2,28649,0.1529892534017563,
2,28699,0.45299237966537476,
2,28749,0.3552309274673462,
2,28799,0.5030478835105896,
2,28849,0.6312958002090454,
2,28899,0.3681953251361847,
2,28949,0.37057769298553467,
2,28999,0.2790294587612152,
2,29049,0.5097070336341858,
2,29099,0.7570702433586121,
2,29149,0.7270557880401611,
2,29199,0.6831589341163635,
2,29249,0.479306161403656,
2,29299,0.34669047594070435,
2,29349,0.7154920101165771,
2,29399,0.8851495981216431,
2,29449,0.4816744923591614,
2,29499,0.15739841759204865,
2,29549,0.4198510944843292,
2,29599,0.2716321349143982,
2,29649,0.4030405580997467,
2,29699,0.44551190733909607,
2,29749,0.544051468372345,
2,29799,0.5407934188842773,
2,29849,0.7022677063941956,
2,29899,0.3423835039138794,
2,29949,0.9103504419326782,
2,29999,0.9898216128349304,
2,30049,1.1265077590942383,
2,30099,0.47201016545295715,
2,30149,0.6905609369277954,
2,30199,0.7079339027404785,
2,30249,0.5906256437301636,
2,30299,0.4149290919303894,
2,30349,0.603132963180542,
2,30399,1.0227036476135254,
2,30449,0.3287960886955261,
2,30499,0.43219542503356934,
2,30549,0.8800479769706726,
2,30599,1.146911382675171,
2,30649,0.4576350748538971,
2,30699,0.5760146379470825,
2,30749,0.42181482911109924,
2,30799,0.3594859838485718,
2,30849,0.8678034543991089,
2,30899,0.4329836666584015,
2,30949,0.2724256217479706,
2,30999,0.25688427686691284,
2,31049,0.71498703956604,
2,31099,0.7839881181716919,
2,31149,0.5321982502937317,
2,31199,0.7451217770576477,
2,31249,0.32349491119384766,
2,31299,0.23377849161624908,
2,31349,0.5858718156814575,
2,31399,0.33279743790626526,
2,31449,0.3900505304336548,
2,31499,0.6808081865310669,
2,31549,0.3228396475315094,
2,31599,0.5039362907409668,
2,31649,0.4458310604095459,
2,31699,0.8059989213943481,
2,31749,0.5349636077880859,
2,31799,0.33809390664100647,
2,31849,0.4091576337814331,
2,31899,0.3846380114555359,
2,31949,0.480263352394104,
2,31999,0.2049885094165802,
2,32049,0.7148245573043823,
2,32099,0.6226610541343689,
2,32149,0.8726481795310974,
2,32199,0.3049774765968323,
2,32249,0.30480459332466125,
2,32299,0.5141462087631226,
2,32349,0.5087000727653503,
2,32399,0.36815503239631653,
2,32449,0.3271758258342743,
2,32499,0.3609101176261902,
2,32549,1.0684127807617188,
2,32599,0.3208731412887573,
2,32649,0.4640142023563385,
2,32699,0.2974070906639099,
2,32749,0.6409376859664917,
2,32799,0.5334620475769043,
2,32849,0.3881080150604248,
2,32899,0.6839933395385742,
2,32949,0.7138118147850037,
2,32999,0.9958267211914062,
2,33049,0.5196597576141357,
2,33099,1.1495262384414673,
2,33149,0.28212350606918335,
2,33199,0.6544033288955688,
2,33249,0.4677754342556,
2,33299,0.28089606761932373,
2,33349,0.3125063478946686,
2,33399,0.5652412176132202,
2,33449,0.4459894001483917,
2,33499,0.39828160405158997,
2,33549,0.5125289559364319,
2,33599,0.3484221398830414,
2,33649,0.6081028580665588,
2,33699,0.35913509130477905,
2,33749,0.6122416853904724,
2,33799,0.3751516342163086,
2,33849,0.6269767880439758,
2,33899,0.43246620893478394,
2,33949,0.5708754062652588,
2,33999,0.6315524578094482,
2,34049,0.8899770975112915,
2,34099,0.7069240808486938,
2,34149,0.2987963855266571,
2,34199,0.5781817436218262,
2,34249,0.6939497590065002,
2,34299,0.3950487971305847,
2,34349,0.5384052991867065,
2,34399,0.3497801721096039,
2,34449,0.2853492200374603,
2,34499,0.5932466983795166,
2,34549,0.6824297308921814,
2,34599,0.2641933858394623,
2,34649,0.4091261923313141,
2,34699,1.0213247537612915,
2,34749,0.8601902723312378,
2,34799,0.5806092023849487,
2,34849,0.5203628540039062,
2,34899,0.4684758186340332,
2,34949,0.3252517282962799,
2,34999,0.3888484239578247,
2,35049,0.22737418115139008,
2,35099,0.3237074613571167,
2,35149,0.3020527958869934,
2,35199,0.4691430926322937,
2,35249,0.9110835194587708,
2,35299,0.1882934868335724,
2,35349,0.3026789128780365,
2,35399,0.5704618096351624,
2,35449,0.4001788794994354,
2,35499,0.25948476791381836,
2,35549,0.2672506272792816,
2,35599,0.4617651700973511,
2,35649,0.4834466576576233,
2,35699,0.7927528023719788,
2,35749,0.7432942986488342,
2,35799,0.25857654213905334,
2,35849,0.8084156513214111,
2,35899,0.7330946326255798,
2,35949,0.33670714497566223,
2,35999,0.3215274214744568,
2,36049,0.5298745632171631,
2,36099,0.5512982606887817,
2,36149,0.3685790002346039,
2,36199,1.037231206893921,
2,36249,0.6654059290885925,
2,36299,0.4668905735015869,
2,36349,0.7829447984695435,
2,36399,0.3363894820213318,
2,36449,0.6653372049331665,
2,36499,0.6163859367370605,
2,36549,0.3111831843852997,
2,36599,0.6084173321723938,
2,36649,0.7981563806533813,
2,36699,0.6516507863998413,
2,36749,0.44031214714050293,
2,36799,0.5971731543540955,
2,36849,0.78437340259552,
2,36899,0.29471737146377563,
2,36949,0.3098068833351135,
2,36999,0.672535240650177,
2,37049,0.4467637538909912,
2,37099,0.5343348979949951,
2,37149,0.2976043224334717,
2,37199,0.604445219039917,
2,37249,0.6872500777244568,
2,37299,0.2797475755214691,
2,37349,0.20699913799762726,
2,37391,,1.6936750411987305
3,37399,0.2487650364637375,
3,37449,0.21041151881217957,
3,37499,0.34484580159187317,
3,37549,0.3453404903411865,
3,37599,0.48397132754325867,
3,37649,0.6480855345726013,
3,37699,0.3310699462890625,
3,37749,0.3367459177970886,
3,37799,0.5804539322853088,
3,37849,0.5894753336906433,
3,37899,0.3685395121574402,
3,37949,0.3105860948562622,
3,37999,0.3384823501110077,
3,38049,0.32508188486099243,
3,38099,0.2453649342060089,
3,38149,0.30906644463539124,
3,38199,0.5154979228973389,
3,38249,0.36103543639183044,
3,38299,0.2583118677139282,
3,38349,0.6972197890281677,
3,38399,0.25531312823295593,
3,38449,0.41783392429351807,
3,38499,0.3260934352874756,
3,38549,0.2052507996559143,
3,38599,0.3927420973777771,
3,38649,0.35427799820899963,
3,38699,0.2860749661922455,
3,38749,0.2786022424697876,
3,38799,0.4759898781776428,
3,38849,0.22656655311584473,
3,38899,0.3725956380367279,
3,38949,0.45537069439888,
3,38999,0.27862292528152466,
3,39049,0.12971286475658417,
3,39099,0.28144747018814087,
3,39149,0.41716089844703674,
3,39199,0.3439018130302429,
3,39249,0.24003839492797852,
3,39299,0.20694589614868164,
3,39349,0.3977116048336029,
3,39399,0.16362972557544708,
3,39449,0.28360798954963684,
3,39499,0.28573256731033325,
3,39549,0.5188739895820618,
3,39599,0.3978068232536316,
3,39649,0.3732314705848694,
3,39699,0.23143845796585083,
3,39749,0.3958313763141632,
3,39799,0.46273404359817505,
3,39849,0.8187119960784912,
3,39899,0.4605022966861725,
3,39949,0.3932732343673706,
3,39999,0.5513290762901306,
3,40049,0.4146970808506012,
3,40099,0.1981615573167801,
3,40149,0.9142324924468994,
3,40199,0.3039414882659912,
3,40249,0.2981277108192444,
3,40299,0.4423976540565491,
3,40349,0.3289521634578705,
3,40399,0.8145667314529419,
3,40449,0.3345547914505005,
3,40499,0.44422799348831177,
3,40549,0.3037033677101135,
3,40599,0.4559310972690582,
3,40649,0.4864051640033722,
3,40699,0.30960190296173096,
3,40749,0.28985071182250977,
3,40799,0.5358178615570068,
3,40849,0.5438358783721924,
3,40899,0.3406777083873749,
3,40949,0.42446932196617126,
3,40999,0.2927354574203491,
3,41049,0.36482521891593933,
3,41099,0.13260194659233093,
3,41149,0.4167071580886841,
3,41199,0.2410009205341339,
3,41249,0.34825387597084045,
3,41299,0.4634130895137787,
3,41349,0.6758919358253479,
3,41399,0.3806190490722656,
3,41449,0.3358159065246582,
3,41499,0.5758214592933655,
3,41549,0.06465952098369598,
3,41599,0.560710072517395,
3,41649,0.3454263508319855,
3,41699,0.28047993779182434,
3,41749,0.19014090299606323,
3,41799,0.33220407366752625,
3,41849,0.3457656800746918,
3,41899,0.2911791503429413,
3,41949,0.309558242559433,
3,41999,0.328874409198761,
3,42049,0.31800010800361633,
3,42099,0.17110982537269592,
3,42149,0.3343549370765686,
3,42199,0.4116271138191223,
3,42249,0.5450276136398315,
3,42299,0.2841767370700836,
3,42349,0.43174776434898376,
3,42399,0.563953697681427,
3,42449,0.2450842708349228,
3,42499,0.5118461847305298,
3,42549,0.19312462210655212,
3,42599,0.24044311046600342,
3,42649,0.29691916704177856,
3,42699,0.31035852432250977,
3,42749,0.8036346435546875,
3,42799,0.25204998254776,
